"","observed","mean.simulated","lowCI","uppCI","sign"
"Streptomyces prasinus",3.61637804520106,18.9028303825238,13.3263053500449,24.3992300212164,"SPECIALIST"
"Streptomyces pratensis",1.12761887780326,26.0453171663729,20.1988493011802,31.5293421208442,"SPECIALIST"
"Streptomyces pristinaespiralis",17.3574530864368,29.4248982682574,23.0509331278267,35.2828582358395,"SPECIALIST"
"Streptomyces profundus",3.80221161095753,16.4505489697686,11.9380042369822,21.4611007536091,"SPECIALIST"
"Streptomyces pseudogriseolus",1.04231749196854,15.6626874895808,10.5820282031785,20.6814033427941,"SPECIALIST"
"Streptomyces pseudovenezuelae",17.6513317191283,19.6575754143851,13.9281110697724,25.0188803039743,"NON SIGNIFICANT"
"Streptomyces puniciscabiei",38.7310119294367,24.783914521192,18.5648850164597,30.3285927840695,"GENERALIST"
"Streptomyces purpurascens",36.8494564577528,25.1759503108157,19.0541338137996,30.6190604933243,"GENERALIST"
"Streptomyces purpureus",29.9076923076923,16.0462334384209,11.0658896843195,21.1342907013646,"GENERALIST"
"Streptomyces purpurogeneiscleroticus",28.540652511652,20.5031321499429,15.2325148658182,25.9842762402925,"GENERALIST"
"Streptomyces pyxinae",8.15549597855228,14.7427077681205,10.0387783350703,19.375796178344,"SPECIALIST"
"Streptomyces qinzhouensis",37.4612729043109,24.9664856208281,19.1737236877494,30.6115992532213,"GENERALIST"
"Streptomyces radiopugnans",10.0833333333333,9.88481479715457,6.364338731444,14.2352941176471,"NON SIGNIFICANT"
"Streptomyces rapamycinicus",5.76559423257171,27.0339331411426,20.7375984441323,32.6148212729139,"SPECIALIST"
"Streptomyces rectiverticillatus",2.27272727272727,4.14287607817019,2.27272727272727,5,"NON SIGNIFICANT"
"Streptomyces regalis",8.16981673306773,27.2968689339895,21.4750106547636,33.2644845877116,"SPECIALIST"
"Streptomyces regensis",21.1084638075789,22.9496449196017,17.4546512268572,28.1739231784542,"NON SIGNIFICANT"
"Streptomyces reniochalinae",1,10.7053658437054,6.9969298245614,14.5324786324786,"SPECIALIST"
"Streptomyces resistomycificus",18.6984924623116,14.0088959479339,9.2781504675037,18.7032382725812,"NON SIGNIFICANT"
"Streptomyces reticuli",8.80281690140845,10.3753107956339,6.31313131313131,14.5348837209302,"NON SIGNIFICANT"
"Streptomyces rhizoryzae",14.4714729854634,21.5272720935579,16.4433368915001,26.8813853430356,"SPECIALIST"
"Streptomyces rhizosphaericus",18.6789010517278,20.1107424596583,14.5016289208615,25.4384682841274,"NON SIGNIFICANT"
"Streptomyces rhizosphaerihabitans",4.57142857142857,5.72710764790765,3.2,8,"NON SIGNIFICANT"
"Streptomyces rimosus",23.2582600788118,24.5841251173497,18.6556731157383,29.8466738323671,"NON SIGNIFICANT"
"Streptomyces rishiriensis",2.04968062455642,14.7343884799955,10.0618442702284,19.6496225887615,"SPECIALIST"
"Streptomyces rochei",36.3330638641876,21.5337513219412,16.1339015667486,26.6186947429949,"GENERALIST"
"Streptomyces roseicoloratus",3.16900625434329,21.7968557681732,16.305710761547,27.119116731248,"SPECIALIST"
"Streptomyces roseifaciens",5.95506266058413,20.5821471883333,14.7381255094791,25.9488486426375,"SPECIALIST"
"Streptomyces roseochromogenus",15.1313689379988,17.468140365904,12.3171145139227,22.5930339138405,"NON SIGNIFICANT"
"Streptomyces roseolilacinus",8.75757575757576,8.82837668412379,5.25454545454545,12.5652173913043,"NON SIGNIFICANT"
"Streptomyces roseolus",12.9717223650386,17.8990247074121,13.2195236377444,23.0419739809556,"SPECIALIST"
"Streptomyces roseoverticillatus",3.66470344349723,26.0226942283498,20.533033766706,31.3234469908015,"SPECIALIST"
"Streptomyces rubellomurinus",3.86231615375108,19.3754547358708,14.1583733227077,24.8212867355044,"SPECIALIST"
"Streptomyces ruber",30.2543837984688,23.7313397821813,17.7295042425676,29.3632087340921,"GENERALIST"
"Streptomyces rubrogriseus",1,7.94387311332518,4.66666666666667,10.8888888888889,"SPECIALIST"
"Streptomyces rugosispiralis",5.38467589679043,28.503400640812,22.5193010486452,34.0021677199535,"SPECIALIST"
"Streptomyces sampsonii",29.011320754717,16.6418967221622,11.8267852760736,21.5955056179775,"GENERALIST"
"Streptomyces sasae",8.06666666666667,9.78681093370007,6.05,13.4444444444444,"NON SIGNIFICANT"
"Streptomyces scabichelini",13.0909090909091,10.0766962212727,6.4,14.4,"NON SIGNIFICANT"
"Streptomyces scabiei",26.1578009340566,30.6060545934784,24.8607764071549,35.9592201829832,"NON SIGNIFICANT"
"Streptomyces scopuliridis",24.6184145741014,25.4869438782126,19.6353904947794,31.0503559876962,"NON SIGNIFICANT"
"Streptomyces sedi",14.5405072642206,19.1575056229692,14.170626349892,24.5123398131539,"NON SIGNIFICANT"
"Streptomyces seoulensis",32.7958710764693,22.7586431570046,17.5160108944843,28.0787729468394,"GENERALIST"
"Streptomyces shenzhenensis",33.3458030777955,27.3328333653357,21.4438867890838,32.8883032648488,"GENERALIST"
"Streptomyces showdoensis",1,3.4692,1.6,4,"SPECIALIST"
"Streptomyces silvisoli",19.1944276529098,22.9951496011253,17.6481201713865,28.5311403949598,"NON SIGNIFICANT"
"Streptomyces sindenensis",1,1,1,1,"NON SIGNIFICANT"
"Streptomyces sioyaensis",12.017310252996,15.525960517107,10.4577056778679,20.4648526077098,"NON SIGNIFICANT"
"Streptomyces smaragdinus",36.3477515495187,22.3919442713843,16.4587657579639,27.8889400710507,"GENERALIST"
"Streptomyces somaliensis",3.23741007194245,11.0490101626101,7.25806451612903,15,"SPECIALIST"
"Streptomyces sp.",41.6611616394652,40.1639394135109,36.2899673066316,42.6013343218615,"NON SIGNIFICANT"
"Streptomyces sp. 11-1-2",16.1190036484843,24.587242104292,18.785469091329,30.0323650799239,"SPECIALIST"
"Streptomyces sp. 1114.5",2.06127989338335,19.9496380312102,14.1582615882805,25.5185691075728,"SPECIALIST"
"Streptomyces sp. 11x1",3.78947368421053,10.1805445816648,6.54181818181818,14.4,"SPECIALIST"
"Streptomyces sp. 1222.2",1.05401459854015,11.9803998358001,7.68085106382979,16.4090909090909,"SPECIALIST"
"Streptomyces sp. 130",1.49271137026239,11.2204766704952,6.91891891891892,15.5151515151515,"SPECIALIST"
"Streptomyces sp. 13-12-16",28.958272399337,22.5707581726111,16.6811007914693,27.9292707053738,"GENERALIST"
"Streptomyces sp. 1331.2",11.3475177304965,14.9685316613743,9.84615384615385,19.6349314549724,"NON SIGNIFICANT"
"Streptomyces sp. 142MFCol3.1",24.5992150602009,24.7557174677253,18.4879521006521,30.2701650493788,"NON SIGNIFICANT"
"Streptomyces sp. 150FB",9.97404266255461,18.3403451266513,12.9909041299065,23.5656025747328,"SPECIALIST"
"Streptomyces sp. 15-116A",1.13476484228626,24.5035921757029,18.2223777007659,30.0553619477868,"SPECIALIST"
"Streptomyces sp. 2112.3",1.54133333333333,11.5359933064856,7.60279391660971,15.6216216216216,"SPECIALIST"
"Streptomyces sp. 2321.6",15.8679245283019,10.8584404105043,6.9504132231405,15.2909090909091,"GENERALIST"
"Streptomyces sp. 2323.1",1.69100917431193,15.5585824363052,10.615087431349,20.573734785394,"SPECIALIST"
"Streptomyces sp. 2333.5",12.4615384615385,8.9319102138622,5.58620689655172,12.4615384615385,"NON SIGNIFICANT"
"Streptomyces sp. 2BBP-J2",37.4162972345366,21.4864238945854,15.5160837195332,26.7229092734636,"GENERALIST"
"Streptomyces sp. 2P-4",1.6,5.7319326007326,3.2,8,"SPECIALIST"
"Streptomyces sp. 2R",12.4455507156192,18.5832227420378,13.0887912230901,23.5294117647059,"SPECIALIST"
"Streptomyces sp. 3213.3",7.70217640320733,17.7266950459925,12.5515843837535,22.8756519760563,"SPECIALIST"
"Streptomyces sp. 3214.6",3.57142857142857,4.12746482275894,2.27272727272727,5,"NON SIGNIFICANT"
"Streptomyces sp. 3330",1,11.8109593015014,7.44615987460815,16.2,"SPECIALIST"
"Streptomyces sp. 378",24.414913957935,16.2971137089098,11.2865577473272,20.9688863911184,"GENERALIST"
"Streptomyces sp. 4F",10.6868686868687,15.4917448728026,11.1068846106279,20.5436893203883,"SPECIALIST"
"Streptomyces sp. 5-10",6.29793049590004,16.5142528944379,11.5442201775416,21.2517329692305,"SPECIALIST"
"Streptomyces sp. 549",1.10370686541075,25.7311750875456,19.9534673248675,31.3176416132734,"SPECIALIST"
"Streptomyces sp. 5-6(2022)",1,12.9798258548919,8.59701492537313,17.1940298507463,"SPECIALIST"
"Streptomyces sp. 6-11-2",32.3928396272683,19.5437753730865,13.9665054980581,24.6732291971414,"GENERALIST"
"Streptomyces sp. 635(2010)",20.8762886597938,12.59882617629,8.06772908366534,17.3076923076923,"GENERALIST"
"Streptomyces sp. 71268",13.2131263232181,19.0922883337701,13.5639512488894,24.3487913323149,"SPECIALIST"
"Streptomyces sp. 7-21",12.2032960275489,20.2087203690529,14.864612624272,25.4488330341113,"SPECIALIST"
"Streptomyces sp. 840.1",7.04476554752798,18.8898484343239,13.5756603543077,24.10577141489,"SPECIALIST"
"Streptomyces sp. 846.5",9.44101075635991,22.8116175657942,17.0355179551441,28.4203223387018,"SPECIALIST"
"Streptomyces sp. 891-h",2.82909930715935,11.7123653276725,7.24640125955916,15.9090909090909,"SPECIALIST"
"Streptomyces sp. 8K308",14.5642844153482,19.9447897931598,14.6225194063433,24.9735732579911,"SPECIALIST"
"Streptomyces sp. 8L",5.80568720379147,11.7754904066839,7.42424242424243,15.9090909090909,"SPECIALIST"
"Streptomyces sp. 8P21H-1",1,13.9855808056794,9.51485148514852,18.3047619047619,"SPECIALIST"
"Streptomyces sp. A012304",22.4981649672347,27.6583525129963,21.7844495583521,33.0311145575219,"NON SIGNIFICANT"
"Streptomyces sp. A0642",2.83601286173633,12.4845856454523,8.09174311926606,16.6415094339623,"SPECIALIST"
"Streptomyces sp. A0958",1.18518518518519,10.0832452715564,6.26086956521739,13.7142857142857,"SPECIALIST"
"Streptomyces sp. A108",4.23108191699314,21.0670673560683,15.7148871369553,26.1989561361011,"SPECIALIST"
"Streptomyces sp. A1136",7.67368421052632,10.6352804159665,6.80995884420818,14.8775510204082,"NON SIGNIFICANT"
"Streptomyces sp. A1277",8.99465240641711,16.4012923779899,11.3639082264082,21.2928290134619,"SPECIALIST"
"Streptomyces sp. A1-5",4.70877010897768,18.8057234859365,13.5468268297462,24.1987419582665,"SPECIALIST"
"Streptomyces sp. A1547",1,1.941,1,2,"NON SIGNIFICANT"
"Streptomyces sp. A244",1.59082568807339,13.2245417777897,8.93814432989691,17.6938775510204,"SPECIALIST"
"Streptomyces sp. A3M-1-3",7.92529966728955,21.4767175652867,15.7947376336816,26.5208129428099,"SPECIALIST"
"Streptomyces sp. AA4",6.07829986058254,22.6758332481434,17.0411100908497,28.3055651452329,"SPECIALIST"
"Streptomyces sp. AC1-42T",1,12.6331735533992,8.21777777777778,17.2803738317757,"SPECIALIST"
"Streptomyces sp. AC512_CC834",2,1.938,1,2,"NON SIGNIFICANT"
"Streptomyces sp. AC550_RSS872",31.1592394533571,18.8387707377891,13.3996953681615,24.474858195613,"GENERALIST"
"Streptomyces sp. AC555_RSS877",19.3781096486479,26.8928174013715,20.2960370526496,32.2545392545356,"SPECIALIST"
"Streptomyces sp. AC558_RSS880",2,4.7332,2.57142857142857,6,"SPECIALIST"
"Streptomyces sp. ACA25",6.63773084153489,19.2911719351464,13.395148772583,24.980233909364,"SPECIALIST"
"Streptomyces sp. AcE210",16.1812297734628,15.6880319566884,10.774705860589,20.5804005942318,"NON SIGNIFICANT"
"Streptomyces sp. AcH 505",1.12451361867704,11.643294457438,7.41025641025641,16.0555555555556,"SPECIALIST"
"Streptomyces sp. Act143",3.51270207852194,12.2046957931959,7.88082901554404,16.3548387096774,"SPECIALIST"
"Streptomyces sp. ActVer",32.5397631802637,26.668935642816,20.9134597152927,31.9161046303341,"GENERALIST"
"Streptomyces sp. AD2-2",2.55752212389381,8.71208034404601,5.25454545454545,12.5652173913043,"SPECIALIST"
"Streptomyces sp. ADI91-18",2,1.936,1,2,"NON SIGNIFICANT"
"Streptomyces sp. ADI92-24",8.13662044170519,20.7098185950664,15.1480329424421,25.9811398113981,"SPECIALIST"
"Streptomyces sp. ADI93-02",6.76,10.4488962987788,6.89795918367347,14.695652173913,"SPECIALIST"
"Streptomyces sp. ADI95-17",1.8962962962963,11.2639357461951,7.42028985507246,15.5151515151515,"SPECIALIST"
"Streptomyces sp. ADI97-07",25.92,17.93405543278,12.2077581236778,23.0154786870854,"GENERALIST"
"Streptomyces sp. ADI98-10",1.38461538461538,4.67891428571429,2.57142857142857,6,"SPECIALIST"
"Streptomyces sp. ADI98-12",39.2784405004364,24.8836339009447,19.0423605872719,30.8621396937513,"GENERALIST"
"Streptomyces sp. ADMS",6.81132075471698,9.20004344016262,5.55384615384615,13.3703703703704,"NON SIGNIFICANT"
"Streptomyces sp. Ag109_G2-15",22.3282229965157,18.0165098237949,12.5880619578344,23.0693401221043,"NON SIGNIFICANT"
"Streptomyces sp. Ag109_O5-1",25.6682815419752,23.0005946287284,17.5589921580808,28.5378744046962,"NON SIGNIFICANT"
"Streptomyces sp. Ag109_O5-10",13.2352941176471,11.0492597068524,7.14006696428571,15.5172413793103,"NON SIGNIFICANT"
"Streptomyces sp. Ag82_O1-15",3.65234514858575,15.8213614291675,11.1724453103023,20.775967413442,"SPECIALIST"
"Streptomyces sp. AgN23",1.24615384615385,6.21418233624983,3.52173913043478,9,"SPECIALIST"
"Streptomyces sp. AJS327",8.86804901036758,15.7999076519301,11.1342539278903,20.6814033427941,"SPECIALIST"
"Streptomyces sp. AK02-01A",1,4.18390576743518,2.27272727272727,5,"SPECIALIST"
"Streptomyces sp. AK04-3B",25.5440267335004,21.2128450471167,15.7003129886491,26.7979562411837,"NON SIGNIFICANT"
"Streptomyces sp. Alain-F2R5",33.7360594795539,20.4201080887824,14.8564492919107,25.78125,"GENERALIST"
"Streptomyces sp. ALI-76-A",3,4.77002857142857,2.57142857142857,6,"NON SIGNIFICANT"
"Streptomyces sp. AM 4-1-1",6.23076923076923,6.27414072884964,3.52173913043478,9,"NON SIGNIFICANT"
"Streptomyces sp. AM8-1-1",3.06382978723404,10.0620295033175,6.26086956521739,14.4,"SPECIALIST"
"Streptomyces sp. Amel2xB2",1.56168887350753,15.5956485602651,10.6792153664945,20.5652082993577,"SPECIALIST"
"Streptomyces sp. AN091965",3.45652325015639,18.7324129858993,13.5166213017695,24.0358641502887,"SPECIALIST"
"Streptomyces sp. AP-93",5.9378313253012,16.1487770212427,10.9700472131541,21.3554096903022,"SPECIALIST"
"Streptomyces sp. AS02",9.97900218377289,22.70580859684,17.0877395557685,28.1361608613594,"SPECIALIST"
"Streptomyces sp. AS13",10.0746268656716,12.616692636909,7.87635851335033,17.3076923076923,"NON SIGNIFICANT"
"Streptomyces sp. AS58",3.92,10.8460306890454,6.87719298245614,15.0769230769231,"SPECIALIST"
"Streptomyces sp. ASQP_92",8.13066072754269,17.2166669733962,12.1814119655,22.1711647272339,"SPECIALIST"
"Streptomyces sp. AV19",1.04308343701833,19.1328727396808,13.2965358075905,24.4117537244601,"SPECIALIST"
"Streptomyces sp. AVP053U2",8.65648854961832,16.6717392973939,11.436809566731,21.6900101055468,"SPECIALIST"
"Streptomyces sp. B15",5.73096337665127,18.960292772045,13.4103192463421,24.0494938556429,"SPECIALIST"
"Streptomyces sp. B1866",4.65380987317891,20.0156785019418,15.0150079216863,25.1872700730539,"SPECIALIST"
"Streptomyces sp. B1I3",3,2.754,1.8,3,"NON SIGNIFICANT"
"Streptomyces sp. B3I7",16.7104640395102,21.4365673210046,15.8168572955261,26.9746556932658,"NON SIGNIFICANT"
"Streptomyces sp. B4I13",1,1,1,1,"NON SIGNIFICANT"
"Streptomyces sp. B93",6.39386189258312,15.7128877858911,10.9637152378763,20.5804005942318,"SPECIALIST"
"Streptomyces sp. BB1-1-1",18.3890301489284,18.9650612864715,13.3608689100514,25,"NON SIGNIFICANT"
"Streptomyces sp. BE147",8.5243752560426,18.4303212442718,13.1276620968079,23.6186152099886,"SPECIALIST"
"Streptomyces sp. BE230",15.5172413793103,13.7870694106654,9.04409547738693,18.5615335051546,"NON SIGNIFICANT"
"Streptomyces sp. BE303",6.89795918367347,10.594088886649,7.03807397959184,14.695652173913,"SPECIALIST"
"Streptomyces sp. BE308",4.08496732026144,10.3196276082611,6.31313131313131,14.5348837209302,"SPECIALIST"
"Streptomyces sp. BF-3",7.11764705882353,9.78860108401205,6.05,13.4444444444444,"NON SIGNIFICANT"
"Streptomyces sp. BHT-5-2",4.84324324324324,16.196950541953,11.3382278481013,21.0487514970736,"SPECIALIST"
"Streptomyces sp. BK022",2,7.99430315969944,4.9,10.8888888888889,"SPECIALIST"
"Streptomyces sp. BK208",1.38461538461538,4.73101428571429,3,6,"SPECIALIST"
"Streptomyces sp. BK340",37.5170447180817,25.8495665353617,20.0513897520851,31.3515751320731,"GENERALIST"
"Streptomyces sp. BPPL-273",1.44746247319514,12.5363604737544,8.33163265306122,16.7425689283978,"SPECIALIST"
"Streptomyces sp. B-S-A6",36.5979025803781,22.4211683900194,16.8716618608685,27.9693558127174,"GENERALIST"
"Streptomyces sp. B-S-A8",7.2,7.27921955433179,4.23529411764706,10.2857142857143,"NON SIGNIFICANT"
"Streptomyces sp. BSE7-9",5.76190476190476,7.06076405674034,4.16568409343715,9.30769230769231,"NON SIGNIFICANT"
"Streptomyces sp. C",4.88135593220339,10.1671036047732,6.26086956521739,13.7142857142857,"SPECIALIST"
"Streptomyces sp. C1-2",5.83842738670315,27.2852334102239,21.6220275328434,32.6345886183543,"SPECIALIST"
"Streptomyces sp. CA-210063",16.5723764430157,25.5823126257822,19.8334286513748,31.0951969660464,"SPECIALIST"
"Streptomyces sp. Caat 7-52",8.192,14.0448904145699,9.75238095238095,18.6181818181818,"SPECIALIST"
"Streptomyces sp. CAI-17",39.4724434533291,24.0139027850769,18.3982095949407,29.5916742137127,"GENERALIST"
"Streptomyces sp. CAI-21",25.9216589861751,14.5944916933361,9.9911190053286,19.3298969072165,"GENERALIST"
"Streptomyces sp. CAI-24",3,2.7688,1.8,3,"NON SIGNIFICANT"
"Streptomyces sp. CAI-78",13.4418604651163,11.5870389520243,7.41025641025641,16.0555555555556,"NON SIGNIFICANT"
"Streptomyces sp. CAI-85",41.2331836844327,32.4573351675243,26.565071044439,37.6847179091534,"GENERALIST"
"Streptomyces sp. CB00455",5.35714285714286,11.0740160890089,6.92307692307692,15,"SPECIALIST"
"Streptomyces sp. CB01201",1.21876647337902,16.896392372687,11.5860967555365,21.5571095571096,"SPECIALIST"
"Streptomyces sp. CB01580",11.8301571181074,21.7060798828626,16.0487236939262,26.8812849076412,"SPECIALIST"
"Streptomyces sp. CB01881",18.0900818926297,17.0695517268256,12.2044198895028,21.8232711306257,"NON SIGNIFICANT"
"Streptomyces sp. CB01883",1.78021978021978,11.7324929448941,7.71428571428571,16.6153846153846,"SPECIALIST"
"Streptomyces sp. CB02009",2.27272727272727,4.17485383897149,2.27272727272727,5,"NON SIGNIFICANT"
"Streptomyces sp. CB02261",1,1,1,1,"NON SIGNIFICANT"
"Streptomyces sp. CB02400",3,2.738,1.8,3,"NON SIGNIFICANT"
"Streptomyces sp. CB02460",8.46894689468947,15.6787233729651,10.6316384180791,20.4122016172099,"SPECIALIST"
"Streptomyces sp. CB02613",1,8.32170530303124,5.23255813953488,11.8421052631579,"SPECIALIST"
"Streptomyces sp. CB02923",8.21777777777778,12.4889535750858,7.93393388731623,16.9633027522936,"NON SIGNIFICANT"
"Streptomyces sp. CB02959",1,1,1,1,"NON SIGNIFICANT"
"Streptomyces sp. CB03234",6.30865484880083,15.9359365422438,11,20.792170280839,"SPECIALIST"
"Streptomyces sp. CB03238",25.966081871345,17.327690628495,12.0835045676384,22.2689223953267,"GENERALIST"
"Streptomyces sp. CB03911",1.45374045801527,17.0027293481758,12.11335224799,22.0416666666667,"SPECIALIST"
"Streptomyces sp. CB09001",8.04761904761905,7.66964506748605,4.56756756756757,11.2666666666667,"NON SIGNIFICANT"
"Streptomyces sp. CBMA123",8.56643356643357,11.6625447094656,7.51533742331288,15.9090909090909,"NON SIGNIFICANT"
"Streptomyces sp. CBMA152",3,2.802,1.8,3,"NON SIGNIFICANT"
"Streptomyces sp. CBMA156",5.44444444444444,7.95051347593082,4.9,10.8888888888889,"NON SIGNIFICANT"
"Streptomyces sp. CBMA29",5.8783570300158,13.9316728651289,9.56555269922879,18.8883248730964,"SPECIALIST"
"Streptomyces sp. CC210A",10.3827160493827,10.8755013444888,6.9504132231405,15.2909090909091,"NON SIGNIFICANT"
"Streptomyces sp. CC228A",35.4679134580125,20.1588826199691,14.5272636380573,25.8277383770319,"GENERALIST"
"Streptomyces sp. CC77",4.97058823529412,10.451882299894,6.37735849056604,14.695652173913,"SPECIALIST"
"Streptomyces sp. CdTB01",13.0226843100189,15.1243851215319,10.6139767194715,20.3215339233038,"NON SIGNIFICANT"
"Streptomyces sp. cf386",9.55205135361429,18.1053060556046,12.8801021903274,23.4265385984887,"SPECIALIST"
"Streptomyces sp. CJ_13",4,3.4996,2,4,"NON SIGNIFICANT"
"Streptomyces sp. CL7",8.18387909319899,13.6151341061372,9.36311239193084,17.9552902867372,"SPECIALIST"
"Streptomyces sp. CMB-StM0423",9.09278350515464,18.6522734026844,13.4113920513649,23.760775862069,"SPECIALIST"
"Streptomyces sp. CME 23",19.0924342635909,28.6731376720854,22.8347007274752,33.9917310902119,"SPECIALIST"
"Streptomyces sp. CNQ085",3.05752873190053,18.7551767265308,13.4875300076302,23.6991374539038,"SPECIALIST"
"Streptomyces sp. CNQ-509",1.90845640929769,17.9803943532305,12.7021982579842,23.0801166652712,"SPECIALIST"
"Streptomyces sp. CoH27",13.4596431605777,17.8792072510619,12.9098554639126,22.6970891417578,"NON SIGNIFICANT"
"Streptomyces sp. CoT10",24.964,20.2668568542747,14.4715697251287,25.7119029105028,"NON SIGNIFICANT"
"Streptomyces sp. CRN 30",17.0666666666667,11.3403028675338,7.11111111111111,15.5151515151515,"GENERALIST"
"Streptomyces sp. CS090A",1.1005331302361,15.2201449919625,10.5167394468705,20.0138504155125,"SPECIALIST"
"Streptomyces sp. CS227",6.8816199376947,17.001981589476,12.3086997476294,22.515288788222,"SPECIALIST"
"Streptomyces sp. CSDS2",1.05551272166538,11.8596195098054,7.56353591160221,16.1058823529412,"SPECIALIST"
"Streptomyces sp. CT34",4.04587155963303,16.7346640971448,11.8442662792234,21.6309052128467,"SPECIALIST"
"Streptomyces sp. DconLS",5.28339444735464,19.1714959682302,14.0261980664577,24.2651219749228,"SPECIALIST"
"Streptomyces sp. DH12",34.0179775280899,17.7236895252521,12.6360601001669,22.5940298507463,"GENERALIST"
"Streptomyces sp. DH17",29.600414078675,22.4090759692594,17.2863776855824,27.6248640224043,"GENERALIST"
"Streptomyces sp. DH24",3.63283722969473,27.7696937055727,22.101949755725,33.1740892033741,"SPECIALIST"
"Streptomyces sp. DH37",3.17839179983447,21.0655651625536,15.0921309192857,26.6922714449392,"SPECIALIST"
"Streptomyces sp. DH8",3.22692125611488,19.8756528304667,14.7632931849466,25.3717556601883,"SPECIALIST"
"Streptomyces sp. DHE7-1",17.0273513815239,22.1672148617207,16.6006935474475,28.115394946605,"NON SIGNIFICANT"
"Streptomyces sp. di50b",6.36842105263158,6.94464507968658,4.17241379310345,9.30769230769231,"NON SIGNIFICANT"
"Streptomyces sp. DJ",21.4871207784774,22.6278250184384,17.1240429104843,28.0088610882763,"NON SIGNIFICANT"
"Streptomyces sp. DK15",1,10.651490329389,6.94285714285714,14.2941176470588,"SPECIALIST"
"Streptomyces sp. DSM 15324",2.18346253229974,14.1237841973182,9.71264367816092,18.7777777777778,"SPECIALIST"
"Streptomyces sp. DSM 40712",28.918791312559,17.9526020378632,13.1378565663821,23.2580545790757,"GENERALIST"
"Streptomyces sp. DSM 40750",10.3394304051344,20.7084883764407,15.1447496606563,26.3730224461899,"SPECIALIST"
"Streptomyces sp. DSM 40907",5.99519692603266,14.9970739171218,10.2144026186579,19.6908221921787,"SPECIALIST"
"Streptomyces sp. DSM 41524",6.53357531760435,16.4239603659187,11.3363681102362,21.4285714285714,"SPECIALIST"
"Streptomyces sp. DSM 41527",12.3221238938053,16.4943096815179,11.6406876220791,21.5558530277099,"NON SIGNIFICANT"
"Streptomyces sp. DSM 41528",7.7157330735509,21.1442422787733,15.6270149262023,26.2869755682437,"SPECIALIST"
"Streptomyces sp. DSM 41529",15.6105902736572,24.2468382742894,18.5251758157278,29.7384573834066,"SPECIALIST"
"Streptomyces sp. DSM 41633",35.9454505782239,22.852834440126,17.239945714584,28.046120834264,"GENERALIST"
"Streptomyces sp. DSM 41636",21.4603174603175,13.3284588241238,8.61146496815287,17.7894736842105,"GENERALIST"
"Streptomyces sp. DSM 41640",4,3.45886666666667,1.6,4,"NON SIGNIFICANT"
"Streptomyces sp. DSM 41699",32.482163406214,19.9103646259804,14.8264072880992,25.1805708471604,"GENERALIST"
"Streptomyces sp. DSM 41886",1,6.56411731242614,3.84615384615385,10,"SPECIALIST"
"Streptomyces sp. DSM 41921",3.64646464646465,9.14996934465176,5.55384615384615,12.448275862069,"SPECIALIST"
"Streptomyces sp. DSM 41972",2,1.919,1,2,"NON SIGNIFICANT"
"Streptomyces sp. DSM 41981",8,5.77288613608614,3.2,8,"NON SIGNIFICANT"
"Streptomyces sp. DSM 42041",3.54439640838045,17.3145311482602,12.1941595946388,22.1591582207207,"SPECIALIST"
"Streptomyces sp. DSM 44915",13.6735756918068,22.3629015359342,16.6554755235863,27.9653390166628,"SPECIALIST"
"Streptomyces sp. DSM 44917",10.3033075299085,16.708099883634,11.5711940349324,21.5625920471281,"SPECIALIST"
"Streptomyces sp. DSM 44918",5.90809583858764,22.0596238239979,16.2917084366604,27.4835491885454,"SPECIALIST"
"Streptomyces sp. DSM 44938",26.7702758336764,22.3747906339839,16.7352440704394,27.7837141673889,"NON SIGNIFICANT"
"Streptomyces sp. DT2A-34",20.4591690544413,20.6272897335105,15.0907826756981,26.1194820025551,"NON SIGNIFICANT"
"Streptomyces sp. e14",25.7223382045929,16.2328603354228,10.9122343074384,20.9915725330887,"GENERALIST"
"Streptomyces sp. E2N166",3.65806451612903,13.9677782035007,9.7018068045253,18.4647985587946,"SPECIALIST"
"Streptomyces sp. E2N171",1.38314176245211,12.0259799551743,7.84782608695652,16.4090909090909,"SPECIALIST"
"Streptomyces sp. E5N298",15.68,13.5848957870961,8.85751285469434,18.0229885057471,"NON SIGNIFICANT"
"Streptomyces sp. EL5",20.3567251461988,13.8135807880317,9.53698630136986,18.4179894179894,"GENERALIST"
"Streptomyces sp. F001",18.8663101604278,15.0643887898409,10.2558139534884,20.16,"NON SIGNIFICANT"
"Streptomyces sp. F-1",5.55555555555556,15.7604811428735,10.5257629367537,20.4102542656407,"SPECIALIST"
"Streptomyces sp. F12",4.10169491525424,9.72727760922711,6.04631097560976,13.4642156862745,"SPECIALIST"
"Streptomyces sp. F-3",32.384126984127,15.7850060319258,11.2216062934504,20.6916835699797,"GENERALIST"
"Streptomyces sp. F63",3,6.10688442956874,3.52173913043478,9,"SPECIALIST"
"Streptomyces sp. F8",26.077519379845,16.3611755049463,11.6,21.2256538753344,"GENERALIST"
"Streptomyces sp. FH025",4.68988483418898,19.691820618145,13.739837398374,25.0760496149498,"SPECIALIST"
"Streptomyces sp. FIT100",18.4939534883721,17.010266694549,11.994966104901,21.7766606391638,"NON SIGNIFICANT"
"Streptomyces sp. FL07-04A",30.2107040789816,20.6076811272517,14.8674120291699,25.9854531665064,"GENERALIST"
"Streptomyces sp. FxanaA7",3.05079365079365,11.1789083272295,7.22556390977444,15.2539682539683,"SPECIALIST"
